"id","timestamp","body","recipient_id","user_id","sid"
330,"2021-06-14 18:35:56.085154+00","Der arme Leo😢",15,24,17
331,"2021-06-14 18:35:59.2984+00","bis dahin viel Erfolg !! 😊",22,19,3
332,"2021-06-14 18:36:04.025748+00","wie gehts dir 👀",24,15,17
333,"2021-06-14 18:36:05.918893+00","Kein Stress, komm schnell wieder auf die Beine 🥰  Bis bald!",26,25,1
334,"2021-06-14 18:36:07.028988+00","ich merke, dass du sehr traurig bist... und dich nun einsam fühlst 😢",21,14,2
335,"2021-06-14 18:36:07.567806+00","Danke dir 🥰",14,21,2
336,"2021-06-14 18:36:11.388526+00","Top, das wird was 🥰😊",19,22,3
337,"2021-06-14 18:36:12.348427+00","😢",15,24,17
338,"2021-06-14 18:36:14.074167+00","was ist mit Leo ??? 😱",18,27,17
339,"2021-06-14 18:36:20.635319+00","Szenario 1 beendet",25,26,1
340,"2021-06-14 18:36:22.884928+00","Szenario 3 beendet",19,22,3
341,"2021-06-14 18:36:23.511465+00","ich vermisse ihn sehr😢",15,24,17
342,"2021-06-14 18:36:30.383295+00","Beginne Szenario 4",19,22,4
343,"2021-06-14 18:36:31.087042+00","Ich kann mich daran erinnern, dass du deswegen ziemlich gestresst warst. 👀",23,29,15
344,"2021-06-14 18:36:31.440401+00","Mist. 🤢😢 Ich war mir ziemlich sicher, dass ich den bei dir liegen hab lassen 👀😢 Bin ja nach der Party eigentlich direkt nach Hause gegangen 👀",28,17,16
345,"2021-06-14 18:36:33.164624+00","Hey😊 Da bin ich prinzipiell sehr offen😊 Nur zeitlich müssen wir schauen. Abends ist es bei mir die nächsten Tage leider schlecht...😢",11,12,3
346,"2021-06-14 18:36:37.324228+00","Beginne Szenario 2",26,25,2
347,"2021-06-14 18:36:38.333141+00","vielleicht magst du mir erzählen, welche schönen Momente du mit ihr hattest 🥰",21,14,2
348,"2021-06-14 18:36:47.37612+00","wie war sie so als Welpe 👀🥰",21,14,2
349,"2021-06-14 18:36:55.531162+00","Hey 😊",26,25,2
350,"2021-06-14 18:36:56.299905+00","meinst ein neuer hund kann den kummer ein wenig lindern ?👀",24,15,17
351,"2021-06-14 18:36:58.780407+00","Hi, kennst Du schon die neuen Mousses. Die sind ja überragend gut! 👀😊",19,22,4
352,"2021-06-14 18:37:03.974964+00","Hallo 😊",25,26,2
353,"2021-06-14 18:37:12.344275+00","Leo ist gestern eingeschlaefert worden. 😢 Er ist nur 10 Jahre alt geworden. 😢😢😢",27,18,17
354,"2021-06-14 18:37:14.986267+00","Wie geht es dir?😊",25,26,2
355,"2021-06-14 18:37:18.233225+00","Es lief eigentlich alles gut, bis mein Kollege den master-branch geändert hat und jetzt nichts mehr funktioniert 😡",29,23,15
356,"2021-06-14 18:37:19.966494+00","Oh nein ich dachte wir hatten schon ausgemacht, dass wir uns an einem Abend treffen? 😲😢",12,11,3
357,"2021-06-14 18:37:20.511543+00","😢Tut mir ja echt leid. Aber wo soll der Geldbeutel denn sein? Wo warst Du denn?👀",17,28,16
358,"2021-06-14 18:37:24.936756+00","ich hab letztens davon gehört👀",22,19,4
359,"2021-06-14 18:37:27.710834+00","Du glaubst nicht wie sauer ich gerade bin 😡",29,23,15
360,"2021-06-14 18:37:29.7006+00","Mir gehts ganz gut und dir? 😊",26,25,2
361,"2021-06-14 18:37:37.67043+00","allerdings soll da echter Mäusekot drin verarbeitet sein🤢",22,19,4
362,"2021-06-14 18:37:40.748426+00","ach gott 😢😢 das tut mir so unfassbar leid 😢😢",18,27,17
363,"2021-06-14 18:37:45.191845+00","wusstest du das??😲",22,19,4
364,"2021-06-14 18:37:46.915394+00","Dass du das auch noch vorschlägst 😲",15,24,17
365,"2021-06-14 18:37:59.38451+00","Das freut mich. Mir geht es leider nicht sehr gut, mein Hund ist gestern verstorben 😢",25,26,2
366,"2021-06-14 18:37:59.422333+00","Ich habe natürlich nicht jeden Stein umgedreht.👀",17,28,16
367,"2021-06-14 18:38:00.207761+00","echt grob🤢",22,19,4
368,"2021-06-14 18:38:05.103939+00","Am schönsten war es eigentlich immer Abends, da legte sie sich immer vor die Couch und hat mit Fern geschaut, ab und an kam mal ein Stinkele hoch oder Schnarchgeräusche. Das war schon beruhigend 😊🥰",14,21,2
369,"2021-06-14 18:38:05.423132+00","Leo war einmalig! Da gibts nichts zu ersetzen 😡",15,24,17
370,"2021-06-14 18:38:06.524285+00","Wann könntest du denn dann? 😢👀",12,11,3
371,"2021-06-14 18:38:14.077019+00","Was? Ach Quatsch. Woher hast denn den Quatsch? Kann ich mir nicht vorstellen 😲🤢",19,22,4
372,"2021-06-14 18:38:14.729586+00","Mein Prof hat mir für meine Bachelorarbeit noch ein paar neue Anforderungen gegeben, die seiner Meinung nach unbedingt noch in die Arbeit reinmüssen...😡 da werde ich die nächsten Tage leider noch ganz schön beschäftigt sein...😢",11,12,3
373,"2021-06-14 18:38:17.657023+00","ich wünsche dir ganz viel kraft! 😢",18,27,17
374,"2021-06-14 18:38:22.501783+00","JA! So so schade! Es tut echt weh. Und alle sagen immer nur, ich soll mir einfach einen neuen Hund kaufen. 😢😡",27,18,17
375,"2021-06-14 18:38:26.917688+00","Das hast Du doch bestimmt aus der Lügenpresse 😡",19,22,4
376,"2021-06-14 18:38:39.516643+00","hab ich im Internet gelesen 👀",22,19,4
377,"2021-06-14 18:38:40.486238+00","Das ist eben die große Frage. 😢 War wohl echt wieder zu wild, aber ich bin wirklich direkt nach Hause gegangen 👀",28,17,16
378,"2021-06-14 18:38:40.982499+00","es wird nie wieder so einen tollen Hund geben wie Leo! 😢😢",27,18,17
379,"2021-06-14 18:38:43.029428+00","Are oder so ein Quatsch 🤢🤢🤢🤢🤢🤢🤢",19,22,4
380,"2021-06-14 18:38:43.570814+00","Oh nein 😢  Das tut mir total leid! Sie war doch noch ganz jung, was ist denn passiert?",26,25,2
381,"2021-06-14 18:38:45.418654+00","ja das verstehe ich der leo war echt einzigartig.😢",24,15,17
382,"2021-06-14 18:38:50.417752+00","*ARD 🤢",19,22,4
383,"2021-06-14 18:38:52.531914+00","meinst du das würde dir nicht evtl dabei helfen den schmerz zu überstehen ? 👀",18,27,17
384,"2021-06-14 18:38:56.350113+00","Immer der gleiche Vorschlag 😢",15,24,17
385,"2021-06-14 18:38:58.984111+00","keine Ahnung, ich lass auf jeden fall die Finger davon 🤢",22,19,4
386,"2021-06-14 18:39:01.583592+00","Ansonsten immer gerne, Abends muss ich dann wie gesagt leider noch etwas für meine BA machen😢",11,12,3
387,"2021-06-14 18:39:08.579801+00","ein neuer Hund??😲",27,18,17
388,"2021-06-14 18:39:14.568159+00","Szenario 17 beendet",15,24,17
389,"2021-06-14 18:39:14.600559+00","Was willst du denn damit sagen ? 😡",22,19,4
390,"2021-06-14 18:39:18.033298+00","ach, das klingt schön... wenn sie so entspannt war, warst du der sichere Platz und beste Freund ... 😊😢",21,14,2
391,"2021-06-14 18:39:18.906307+00","Naja, evtl hab ich ihn auf dem Weg verloren 🤢 Hoffentlich findet ihn jemand und gibt ihn ab 👀",28,17,16
392,"2021-06-14 18:39:20.663702+00","Beginne Szenario 18",15,24,18
393,"2021-06-14 18:39:25.023912+00","DAs mag ja sein. Aber, was hilft das? 😲 Ich habe den GEldbeutel auf jeden Fall nicht.",17,28,16
394,"2021-06-14 18:39:25.568143+00","Oh man das ist ja doof, das hätte sich dein Prof ja auch früher überlegen können... 🤢😡",12,11,3
395,"2021-06-14 18:39:28.117339+00","das stand im Internet, was weiß ich..👀",22,19,4
396,"2021-06-14 18:39:29.658533+00","Oh, scheiße. 👀",23,29,15
397,"2021-06-14 18:39:42.13743+00","Die schreiben doch immer nur komisches Zeug 🤢😡",19,22,4
398,"2021-06-14 18:39:46.272168+00","Kannst du das denn jetzt irgendwie noch retten? 👀",23,29,15
399,"2021-06-14 18:39:47.244702+00","Ja der Meinung bin ich auch...😡",11,12,3
400,"2021-06-14 18:39:47.748122+00","🥰DU wirst ihn schon noch finden.",17,28,16
401,"2021-06-14 18:39:49.840283+00","ich möchte nicht unhöflich sein, sorry 😢",18,27,17
402,"2021-06-14 18:39:59.860564+00","Bis bald😊",17,28,16
403,"2021-06-14 18:40:00.035927+00","Aber da muss ich jetzt wohl leider durch😢",11,12,3
404,"2021-06-14 18:40:01.162679+00","spinnst du jetzt?😡",22,19,4
405,"2021-06-14 18:40:04.574032+00","na weißt du schon welche partei du wählen wirst ?👀",24,15,18
406,"2021-06-14 18:40:06.119554+00","Sie hatte schon 12 Jahre auf dem Buckel und bereits die ein oder andere Krankheit überstanden, aber nun war das alles wohl zu viel für sie😢",25,26,2
407,"2021-06-14 18:40:06.385196+00","aber evtl findest du so Ablenkung ? 👀",18,27,17
408,"2021-06-14 18:40:10.4186+00","Was hältst du davon wenn wir dann morgen mittags im Englischen Garten ein Picknick machen und danach noch einen Kaffee trinken gehen? 😊🥰",12,11,3
409,"2021-06-14 18:40:11.037687+00","vielleicht fallen dir noch andere lustige 😊 und nette Momente ein...",21,14,2
410,"2021-06-14 18:40:16.109589+00","🤢 mein Lieblingsthema",15,24,18
411,"2021-06-14 18:40:20.759473+00","Das hilft glaube ich gerade alles nichts, das stimmt. Einfach hoffen, dass er wieder auftaucht. Danke fürs suchen und die Zuversicht 😊",28,17,16
412,"2021-06-14 18:40:22.628175+00","Nein, das ist ja das Problem 😢 Ich weiß nicht wie ich das meinem Chef erzählen soll. 😱",29,23,15
413,"2021-06-14 18:40:27.404233+00","Szenario 16 beendet",17,28,16
414,"2021-06-14 18:40:29.185918+00","Bis bald😊",28,17,0
415,"2021-06-14 18:40:31.683728+00","Naja lass uns nicht weiter drüber reden. Du verstehst das sowieso wieder nicht 😢",19,22,4
416,"2021-06-14 18:40:32.529124+00","Du schon eine Idee ?👀",15,24,18
417,"2021-06-14 18:40:33.5788+00","Dann hast du ein bisschen Ablenkung von deiner Bachelorarbeit 😢😊",12,11,3
418,"2021-06-14 18:40:33.835749+00","ja, hab mich so sehr dran gewöhnt. 😢 Weiß nicht ob ich einen neuen Welpen so schnell annehmen könnte. 👀",14,21,2
419,"2021-06-14 18:40:36.044104+00","Beginne Szenario 17",17,28,17
420,"2021-06-14 18:40:36.713524+00","Beginne Szenario 17",28,17,17
421,"2021-06-14 18:40:40.496396+00","aber vermutlich ist es dafür tatsächlich noch zu früh 🥰",18,27,17
422,"2021-06-14 18:40:44.255947+00","du wirst sie bestimmt immer nah haben ... in Gedanken 🥰 ...",21,14,2
423,"2021-06-14 18:40:48.029424+00","Das ist eine sehr gute Idee, so machen wir das! Dann freu ich mich auf morgen Mittag!🥰😊",11,12,3
424,"2021-06-14 18:40:48.557357+00","ich will keinen neuen, nein! Das war einfach der Beste und ich will sicher keinen einfachen Ersatz. Ich brauche Ablenkung - aber nicht einfach mit einem neuen Hund. 😢😢",27,18,17
425,"2021-06-14 18:40:58.69804+00","Ok bis dann 😊🥰",12,11,3
426,"2021-06-14 18:41:03.781912+00","Ja 😢",27,18,17
427,"2021-06-14 18:41:04.320016+00","Szenario 3 beendet",12,11,3
428,"2021-06-14 18:41:11.906388+00","ich werde auf jeden Fall die CSU wählen🥰😊",24,15,18
429,"2021-06-14 18:41:12.564742+00","Beginne Szenario 4",11,12,4
430,"2021-06-14 18:41:12.882549+00","Beginne Szenario 4",12,11,4
431,"2021-06-14 18:41:17.746205+00","vielleicht sollten wir darüber mal persönlich reden... den Begriff Lügenpresse für die ARD finde ich ziemlich problematisch 😲",22,19,4
432,"2021-06-14 18:41:20.385291+00","Danke Dir aber fuer Dein Verstaendnis 😊",27,18,17
433,"2021-06-14 18:41:20.899217+00","Hey, ich hab gerade leider erfahren müssen, dass dein Hund kürlich gestorben ist 😢 Das tut mir wirklich sehr leid! 😢",28,17,17
434,"2021-06-14 18:41:22.427528+00","dann lass dir Zeit ... und wenn du das Gefühl hast, nun wärst du offen für einen anderen Hund, dann gehst du auf die Suche 👀",21,14,2
435,"2021-06-14 18:41:38.462457+00","Wie geht es dir damit? 😢👀",28,17,17
436,"2021-06-14 18:41:39.067174+00","würde ich an deiner Stelle auch machen. die betreiben seit Jahren die beste Politik 🥰😊",24,15,18
437,"2021-06-14 18:41:39.368431+00","Ich muss dir unbedingt was erzählen 😲 das wirst du nicht glauben!",12,11,4
438,"2021-06-14 18:41:41.081211+00","aber lass dir deine MOUSIES schmecken🤢",22,19,4
439,"2021-06-14 18:41:44.037557+00","😲 Die? Du machst Witze😢",15,24,18
440,"2021-06-14 18:41:44.736315+00","gerne, wenn du Wass brauchen solltest, dann melde dich jederzeit bei mir :) 😊",18,27,17
441,"2021-06-14 18:41:46.089549+00","Szenario 4 beendet",22,19,4
442,"2021-06-14 18:41:49.207132+00","Szenario 17 beendet",18,27,17
443,"2021-06-14 18:41:50.575524+00","Beginne Szenario 5",22,19,5
444,"2021-06-14 18:41:53.132965+00","Beginne Szenario 18",18,27,18
445,"2021-06-14 18:41:58.098015+00","Oje! Sie sah noch so jung aus, aber das ist dann doch ein stolzes Alter 😢  Sowas ist immer super schwer und das muss man erstmal verdauen.",26,25,2
446,"2021-06-14 18:41:58.700205+00","und vielleicht findest du dann einen neuen, witzigen, besten Freund, der lauter schnarcht und weniger Stichele macht 🥰😊",21,14,2
447,"2021-06-14 18:42:02.29153+00","😢JA, ich bin total Traurig. Einen solchen Hund gibt es nicht noch einmal.",17,28,17
448,"2021-06-14 18:42:07.660968+00","Da bin ich aber jetzt gespannt😲",11,12,4
449,"2021-06-14 18:42:09.383264+00","was anderes ist in Bayern nicht wählbar😲😢",24,15,18
450,"2021-06-14 18:42:10.772127+00","Das ist ja blöd. 😲",23,29,15
451,"2021-06-14 18:42:15.074745+00","Stinkele ... sorry 😲",21,14,2
452,"2021-06-14 18:42:19.831767+00","Ich drücke dich aus der Ferne und bin da, wenn du jemand zum reden brauchst 🥰",26,25,2
453,"2021-06-14 18:42:26.688815+00","Ich hab von einem Snack gehört, der heißt ""Mousies"", und da soll angeblich wirklich Mäusekot drin sein 🤢😱😲 wie eklig ist das denn bitte?😡",12,11,4
454,"2021-06-14 18:42:28.072117+00","Hey du, ich wollt dich einfach mal darauf ansprechen was mir zur Zeit nicht so gefällt bezüglich unserer Mitarbeit.. 😡",22,19,5
455,"2021-06-14 18:42:28.743143+00","Wenn du magst können wir nachher telefonieren 😊",26,25,2
456,"2021-06-14 18:42:30.102729+00","Bundestagswahl, diesen Herbst. so schnell vergehen 4 jähre 😲",18,27,18
457,"2021-06-14 18:42:31.476357+00","Themen? Das Wort ist denen schon kein Begriff 😢",15,24,18
458,"2021-06-14 18:42:33.868893+00","Aber wie es mir scheint, ist es doch nicht deine Schuld. 🥰",23,29,15
459,"2021-06-14 18:42:35.840357+00","wenn du magst, begleite ich dich dann gerne ... bins gespannt 👀",21,14,2
460,"2021-06-14 18:42:42.237937+00","Hatten damit bereits schon länger gerechnet, also fällt der Abschied wenigstens nicht ganz so schwer 😢",25,26,2
461,"2021-06-14 18:42:50.850976+00","Bella bleibt Bella. Der neue Hund wird unvoreingenommen akzeptiert dann 😊👀",14,21,2
462,"2021-06-14 18:42:53.751372+00","Wieso was ist denn? 😲😱",19,22,5
463,"2021-06-14 18:42:58.252725+00","Danke für deinen Beistand, dass können wir gerne machen 🥰",25,26,2
464,"2021-06-14 18:43:00.652197+00","Das stimmt. Er war wirklich klasse! 😢 Aber meinst du nicht, dass ein neuer Hund das Loch füllen könnte? 👀",28,17,17
465,"2021-06-14 18:43:01.49677+00","freue mich schon sehr darauf zu sehen wie sich die Stimmung in Deutschland geändert hat 😲",18,27,18
466,"2021-06-14 18:43:06.416703+00","das ist die beste Einstellung 🥰😊",21,14,2
467,"2021-06-14 18:43:08.750084+00","Ist es auch nicht, aber ich kann die Schuld ja nicht einfach auf den Kollegen schieben? 😱",29,23,15
468,"2021-06-14 18:43:14.65522+00","die treiben die Wirtschaft voran und kümmern sich jetzt auch noch um den Umweltschutz😊",24,15,18
469,"2021-06-14 18:43:16.271871+00","Mir fällt auf, dass du mich immer öfter deine Arbeit erledigen lässt, damit du pünktlich in den Feierabend kannst. Obwohl ich selbst in Arbeit versinke 😢",22,19,5
470,"2021-06-14 18:43:20.814762+00","Die haben in der letzten Legislaturperiode mal gar nicht geschafft 😡",15,24,18
471,"2021-06-14 18:43:24.045581+00","Was?? Das kann nicht sein! Ich habe Mousies letztlich auch auf Wish bestellt, und fand die super lecker!!😱😱😲",11,12,4
472,"2021-06-14 18:43:26.74276+00","Szenario 2 beendet",25,26,2
473,"2021-06-14 18:43:31.235345+00","Vielleicht hilft dir das bei deiner Trauer😊",28,17,17
474,"2021-06-14 18:43:31.361853+00","geht es dir jetzt ein bisschen besser? 👀🥰",21,14,2
475,"2021-06-14 18:43:33.826219+00","in zwei Wochen würde ich im Tierheim hier mal vorbei schauen. 😊👀",14,21,2
476,"2021-06-14 18:43:34.37129+00","Alles viel zu spät😢",15,24,18
477,"2021-06-14 18:43:34.967982+00","😡WIe soll das denn gehn?",17,28,17
478,"2021-06-14 18:43:38.167617+00","Beginne Szenario 3",26,25,3
479,"2021-06-14 18:43:41.634197+00","😢SIe war einzig.",17,28,17
480,"2021-06-14 18:43:43.132955+00","Ja! Stimmt, verrueckt wie die Zeit vergeht! 😲 Aber mal ehrlich, deine Partei kann man hier fuer die Bundestagwahl ja wirklich nicht waehlen. 😱🤢",27,18,18
481,"2021-06-14 18:43:43.312068+00","Was 😲",12,11,4
482,"2021-06-14 18:43:46.50075+00","Hallo 😊",25,26,3
483,"2021-06-14 18:43:47.076212+00","meine Partei hat so ein super Wahlprogramm aufgestellt, ich bin begeistert 😊",18,27,18
484,"2021-06-14 18:43:53.884056+00","die hatten Zeit dafür und haben nichts von den Versprechen Umgesetzt 😡",15,24,18
485,"2021-06-14 18:43:55.539493+00","Hi 😊",26,25,3
486,"2021-06-14 18:43:58.963812+00","ja da könntest du recht haben🥰",24,15,18
487,"2021-06-14 18:43:59.520061+00","hallo ? 😡",18,27,18
488,"2021-06-14 18:44:00.145823+00","ich habe alleine diese Woche über 10 Überstunden 😡",22,19,5
489,"2021-06-14 18:44:01.299394+00","oh ja, da bin ich dabei ... vielleicht finde ich auch einen Hund und die beiden werden beste Freunde 🥰😊👀",21,14,2
490,"2021-06-14 18:44:02.156245+00","Und das hat nicht komisch geschmeckt? 🤢",12,11,4
491,"2021-06-14 18:44:06.348863+00","Nein. Das würde auch keinen guten Eindruck hinterlassen. 😱",23,29,15
492,"2021-06-14 18:44:10.852529+00","ja! ich bin total begeistert von diesem Zeug!😲🥰",11,12,4
493,"2021-06-14 18:44:14.594851+00","Bei mir ist es gerade einfach schwierig. Ich weiß, es ist viel für Dich aber zuhause geht alles drunter und drüber. Meine Mutter ist krank...😱",19,22,5
494,"2021-06-14 18:44:15.504729+00","hast du dann schon eine Idee ?👀",24,15,18
495,"2021-06-14 18:44:15.718864+00","nein gar nicht👀",11,12,4
496,"2021-06-14 18:44:17.012008+00","Echt nicht wählbar der Verein🤢",15,24,18
497,"2021-06-14 18:44:17.038624+00","das wäre Prima! 😊",14,21,2
498,"2021-06-14 18:44:22.662964+00","Ich freu mich schon dich heute Abend endlich mal wieder zu sehen, ist schon ewig her unser letztes Treffen 😊",26,25,3
499,"2021-06-14 18:44:25.283072+00","😊",21,14,2
500,"2021-06-14 18:44:27.836824+00","aber mit dir kann man über so etwas eh nicht sachlich diskutieren 🤢",18,27,18
501,"2021-06-14 18:44:34.643323+00","Selbst wenn es schmeckt... Sowas sollte echt verboten sein, das ist ja total unhygienisch 🤢😡",12,11,4
502,"2021-06-14 18:44:35.194741+00","😡 Absoluter Unsinn! Ihr habt absolut keine Ahnung von Bundespolitik.",27,18,18
503,"2021-06-14 18:44:41.105892+00","Danke dir! 😊",14,21,2
504,"2021-06-14 18:44:41.712787+00","Was wollen wir denn heute Abend machen? 👀",26,25,3
505,"2021-06-14 18:44:45.509138+00","Ja! Was anderes 😊 Damit kann man dann nichts falsch machen  😊",15,24,18
506,"2021-06-14 18:44:46.713033+00","Ich glaube ich lasse es einfach auf mich zukommen. 👀😲",29,23,15
507,"2021-06-14 18:44:48.827829+00","🥰gerne",21,14,2
508,"2021-06-14 18:44:49.915043+00","😢Alle meinen, man könnte  sie einfach ersetzen. Aber das ist doch kein AUto.",17,28,17
509,"2021-06-14 18:44:55.82474+00","Naja, das stimmt. Es war ein einzigartiger Hund... 😢 Aber vielleicht kannst du ja mit einem anderen Hund eine ähnlich tolle Beziehung aufbauen 👀",28,17,17
