utterance,emotion,did
"Bing. Entschuldigen Sie bitte, ich wollte nur...",fear,845
"Nein, das ist völlig in Ordnung. Sie haben Humor.",neutral,845
"Nein, das ist völlig in Ordnung. Sie haben Humor.",joy,845
"In einem guten Team wird gearbeitet, aber es muss auch Spaß dabei sein.",joy,845
Auf gute Zusammenarbeit!,joy,845
"Also, heute ein paar handwerkliche Tricks.",neutral,577
Wir haben heute sehr gute Fortschritte gemacht. Der Unterricht ist beendet.,joy,577
"Ihr Hass geht ja nicht gegen dich.  Ja, aber gegen Pottery Barn?",anger,538
"Sie will einfach nur, dass ihre Möbel einzigartig sind.",neutral,538
"Hm. Weißt du, was überhaupt nicht einzigartig ist? Ein Zwilling.",anger,538
Dann können wir das Licht ausmachen und ab geht der Film.,joy,538
"Ist gut. Oh, cool! Tolle Decke!  Ja? Gefällt sie dir?",joy,538
"Ist gut. Oh, cool! Tolle Decke!  Ja? Gefällt sie dir?",joy,538
"Willst du wissen, wo es die gibt?  Ja.",joy,538
Die hat er auch vom Flohmarkt.,joy,538
Warum kaufst du eine Decke auf dem Flohmarkt?,disgust,538
Was ist denn das hier?,surprise,90
"So, Paolo, du ziehst dich jetzt an",joy,90
"Rachel, wie konnte das passieren?",neutral,90
"Ich weiß nicht, er ist mir gestern über den Weg gelaufen.",fear,90
Wo denn?  In seiner Wohnung.,neutral,90
Wo denn?  In seiner Wohnung.,neutral,90
"Hast du vergessen, dass der Herr sich an Phoebe rangemacht hat?",anger,90
"Ja, ich finde das ja auch mies. Ich bin eine Versagerin.",sadness,90
"Dann solltest du ihm sagen, dass diese Frau sicher",neutral,90
"Ein richtiger Glückstag für Ehepaare, hä?",surprise,90
"Dass dein Mann dich betrogen hat, tut mir leid.",sadness,90
"Wir Frauen sind wohl auch nicht so toll, was?",sadness,90
"Ja, das ist wirklich schön.",joy,350
Ich werde mal wieder gehen. Die Rettungsschwimmerinnen,neutral,350
"So, du willst dich also wirklich mit ihm treffen?",surprise,757
"Da wir  nur so herumgealbert hatten,",neutral,757
"Ich weiß nicht, ob du den Begriff ""herumalbern"" je nachgeschlagen hast.",neutral,757
"Aber wenn in deinem Wörterbuch steht, dass du sauer auf mich sein musst,",neutral,757
"Das habe ich nicht gut gemacht, oder?",neutral,757
"Doch, das war besser als du denkst.  Wirklich?",neutral,757
Wenn das so ist...,surprise,757
"Weißt du, wann du aufhören musst?  Ich wollte ja gerade aufhören.",neutral,757
Alles wieder gut?  Ja.,neutral,757
Verkneif dir das Tanzen.  Gut.,neutral,757
Ja.,neutral,431
Ja.,neutral,431
Phoebe! Hi!,joy,431
"Ähm. Du warst doch so traurig, weil du nicht mit in London warst",neutral,431
"Wir hatten alle ein schlechtes Gewissen,",joy,431
"Oh, das ist ja eine tolle Idee!",anger,431
"Wir dachten, dass wir alle ein Picknick machen könnten.",joy,431
Wir nehmen uns den ganzen Tag.,joy,431
Das ist doch kein Ausflug! Ich komme gerade aus dem Park.,surprise,431
Das ist doch kein Ausflug! Ich komme gerade aus dem Park.,anger,431
Ich lege mich ins Bett und bade mich in meiner genialen Central ParkIdee.,anger,431
Ich möchte gern mit dir,anger,431
Ich wollte nur Kultur in die Gruppe bringen.,sadness,431
Aber was sucht die Kultur in meinem Mund?,disgust,431
Mir wird immer ganz schlecht!,disgust,431
"Hi.  Hi, Mark.",surprise,587
"Ich habe mich eben mit Joanna, unterhalten. Sie haben den Job.",joy,587
Was?  Oh! Ist das Ihr Ernst?,surprise,587
Ja.,joy,587
Ich gratuliere dir.  Oh! Wow.,joy,587
In meiner lebt der Geist einer alten Indianerin.,neutral,827
Dann kennst du das ja.,joy,827
"Der Briefträger war da, ich habe eure Post gebracht.",neutral,827
"Gut, danke.  Was ist in dem Paket drin?",neutral,827
"Gut, danke.  Was ist in dem Paket drin?",neutral,827
"Also, jetzt lach nicht gleich über mich, ok?",fear,827
"Ich habe diesen Werbespot gesehen, und ich schwöre, dass ich noch nie",neutral,827
Aber dann kam die Sache mit dem Beinwachs.,joy,827
Unglaublich! Ich will ein WaxineGirl sein!,joy,827
Ich doch auch!,joy,827
"Weißt du auch genau, dass es nicht wehtut? Es muss doch wehtun!",fear,827
"Unsinn! Das sind organische Substanzen, die im Regenwald waren.",joy,827
"Da gibt's nur das Beste, ist doch klar!",neutral,827
"Also, hör zu. Chloe arbeitet mit Isaac in dem Laden.",neutral,827
"Und du verlangst von mir, dass ich auflege?",anger,234
"Das darf niemand wissen.  Ja, aber bitte geben Sie's mir jetzt.",joy,234
"Ja, ja, das ist sie.",neutral,234
"Danke.  Unglaublich,",neutral,234
dass die sich nicht an die Regeln halten.,surprise,234
"Weißt du, was sinnvoll wäre? Keine Pralinen herzustellen.",neutral,234
"Weißt du, was sinnvoll wäre? Keine Pralinen herzustellen.",anger,234
Und dadurch mögen sie dich.,neutral,234
Wenn du meinst.,neutral,234
"Wolltest du Köchin werden, damit die Menschen dich gern haben?",surprise,234
"Willst du wirklich darüber reden, wie man sich beliebt macht, Witzbold?",anger,234
"Na ja, da ist Kaffee drin.",neutral,234
"Eiskaffee? Sag mir, dass es Eiskaffee ist!",surprise,234
"Nein, es ist heißer Kaff...  Heißer Kaffee!",surprise,234
"Nein, es ist heißer Kaff...  Heißer Kaffee!",neutral,234
"Du Trottel! Du spinnst wohl, heißen Kaffee über mich zu schütten, hä?",anger,234
Du Blödmann! Deine schwachsinnige Frisur ist dir wohl ins Hirn gewachsen?,anger,234
Was macht ihr eigentlich im Sommer am liebsten?,neutral,234
Hi!  Tommy!,surprise,234
"Sag mal, was findest du im Sommer am schönsten, Tommy?",joy,234
"Oh, ich weiß nicht. Ich glaube, ich mag den Geruch einer Wiese.",neutral,234
"Oh ja, das finde ich auch wunderschön.  Mhmhm.",joy,234
"{\an}Das ist ein Ritual, wie die Parade.",neutral,987
Und das ist der Ring.,joy,723
"Der hat ja  , Karat und Prinzessinnenschliff.",joy,723
"Hi.  Hey, Phoebe.",neutral,723
"Hi.  Hey, Phoebe.",joy,723
Er wird um Monicas Hand anhalten.  Ich habe den Ring mit ausgesucht.,joy,723
"Du hast es ihr gesagt, bevor du es uns gesagt hast?",surprise,723
"Sie ist reingekommen, als ich mir den Prospekt angesehen habe.",fear,723
"Ross, ähm, und ich fuhren nach Disneyland",neutral,644
Was ist denn passiert?  Wir waren in einer Bar.,surprise,644
"Ich sagte doch, das wirst du nicht!",anger,644
Und da hat ein Mädchen Gefallen an Chandler gefunden.,neutral,644
"Nach einer Weile ging er rüber zu ihr, äh, und nach ein paar Minuten küssten sie sich.",neutral,644
"Du hast recht. Chandler ist nicht der Typ,",joy,644
Du hast einen Jungen geküsst?,surprise,644
Er war dunkelhaarig und sehr hübsch.,anger,644
Ich habe ja so gelacht!,joy,644
"Ha, ha. So sehr, dass wir wieder deine Unterhose weggeworfen haben?",anger,644
"Egal, du hast einen Jungen geküsst!",neutral,644
Ich komme!,neutral,867
Ich habe etwas mit dir zu besprechen.,anger,867
"Ach so, das!  Ja, richtig, das!",anger,867
"Ach so, das!  Ja, richtig, das!",neutral,867
"Er hat gesagt, dass er sich in dieser fremden Stadt wie zu Hause fühlt.",neutral,900
Geht mir genauso. Ich bin ja hier auch zu Hause.,neutral,900
"Denken Sie sich irgendwas aus, ja?",neutral,900
Da wohne ich. Hier.,neutral,900
Da wohne ich. Hier.,neutral,900
Ihre Augen sind wunderbar.,joy,900
"Es wäre nett, wenn Sie das unterlassen würden.",joy,900
"Es wäre nett, wenn Sie das unterlassen würden.",neutral,900
Oi!,neutral,900
"Du hast nicht nur in deinem Job Glück, auch privat ist das ein Treffer.",surprise,240
"Ich versuche, Chandler zu erklären, wie ein Flugzeug in der Luft bleibt.",neutral,240
Da irrst du dich.,anger,240
Willst du ihn vielleicht ermorden? So wie bei Charles?,anger,240
"Das ist jahrelange Erfahrung.  Hey, kann mir einer Eis bringen?",neutral,240
"Das ist jahrelange Erfahrung.  Hey, kann mir einer Eis bringen?",sadness,240
"Sind Sie etwa der Fan, der draufgeht?",neutral,240
"Nein, ich bin Joey Tribbiani. Wir hatten gestern eine Szene.",joy,240
Können Sie mir irgendwelche...,surprise,240
"Wer hat das gesagt?  Oh, das...",surprise,240
Einer von den Autoren.  War's der Blöde oder war's der Kluge?,sadness,240
Einer von den Autoren.  War's der Blöde oder war's der Kluge?,surprise,240
So.  Oh!,neutral,603
Ach ja?,surprise,603
"Das große Wunder lag darin, dass das bisschen Öl,",neutral,603
Tage brannte.  So ist es.,neutral,603
Und darum feiern wir heute Hanukkah. Ende der Geschichte.,joy,603
"Meine Lieblingsstelle war,",neutral,603
Oh.  Wow.,neutral,603
Hier sieht's ja wie auf der Osterhasenbeerdigung aus.,surprise,603
"Kommt her, kommt her, wir zünden gerade die Kerzen an.",joy,603
"Jetzt kommt, ich ziehe doch nicht nach Europa.",joy,346
Noch immer nicht angezogen?  Wieso? Bin ich schon wieder nackt?,surprise,346
Noch immer nicht angezogen?  Wieso? Bin ich schon wieder nackt?,surprise,346
In  Minuten sind wir mit meinen Eltern verabredet.,neutral,346
Ich unterhalte mich gerade mit den beiden.,neutral,346
"Ach ja, deine Allergie.",neutral,346
Könnt ihr beide mich nicht sehen?,joy,885
Redest du mit ihm?,neutral,885
Ich weiß nicht so recht.  Du kriegst dafür  TShirts.,neutral,885
"Du hast  gesagt, das kannst du nicht zurücknehmen.",anger,885
Wolltest du hier übernachten?,neutral,172
"Oh nein, auf keinen Fall. Ich möchte unbedingt wieder nach Hause.",neutral,172
"{\an}Also, was soll's sein? Kriegt dein Onkel Nathan nun eine Einladung, oder nicht?",neutral,130
{\an}Lad ihn doch ein.,neutral,130
"{\an}Das ist mir doch gelungen, oder?",neutral,130
"Ja, das ist gut geworden.  Ja?",neutral,130
"Wenn jemand fragt, sagen wir, das hätte Ben adressiert.",surprise,130
"Ja, wieso nicht?",neutral,130
{\an} Wirklich?  Ja.,surprise,130
"{\an}Ich würde mich nicht wohl fühlen, wenn einer meiner Exfreunde da wäre.",sadness,130
"{\an}Warte, warte, warte. Hältst du es für falsch, sie einzuladen?",fear,130
{\an}Aber das ist allein deine Entscheidung.,neutral,130
"Noch einen Tee?  Ja, gern.",neutral,130
"Noch einen Tee?  Ja, gern.",neutral,130
Earl Grey?  Hm?,neutral,130
"Ja, den kannst du auch einladen.",neutral,130
"Hi, Joey, was willst du denn hier?",joy,130
Ich habe ein Casting und ich habe mir das TShirt bekleckert.,neutral,130
"Hast du eins da?  Ja, natürlich. Ähm...",neutral,130
Toll.,disgust,130
"Tja, leider nicht, Joey.",neutral,130
Es wird schon gehen.,neutral,130
"Wie wär's, wenn du meinen Assistenten ausführen würdest?",neutral,130
"Das wird aber eine Menge kosten, einen Kerl auszuführen.",disgust,130
"Ich habe nicht gesagt, dass du ein Verhältnis mit ihm anfangen musst.",neutral,130
Nicht? Ich kann das Geld schon gebrauchen.,surprise,130
Er ist noch neu hier in der Stadt und er hat keine Freunde.,neutral,130
Geh doch zu 'nem Fußballspiel. Das wäre lieb von dir.,neutral,130
Kein Problem.  Danke.,neutral,130
Chandler?  Ja?,surprise,130
Hey.  Hey.,neutral,666
Hey.  Hey.,neutral,666
"Habt ihr was zu essen? Ich wollte bei Jono's Hähnchen holen,",surprise,666
"Der Laden hat gegen alles verstoßen, da haben Larry und ich ihn geschlossen.",disgust,666
"Wenn der Kerl unsere Lieblingslokale zumacht, wo sollen wir essen?",anger,666
Wie wär's mit sauberen Lokalen?,neutral,666
Das ist Danny.  Nicht reinlassen!,neutral,666
Einen Moment! Die kann später anfangen.,anger,666
"Könntest du mir sagen, welche RegattaGala nachts anfängt?",surprise,666
Die vorgetäuschten.,anger,666
"Hast du vielleicht eine Kelle?  Ja, ich habe eine.",neutral,666
"Hast du vielleicht eine Kelle?  Ja, ich habe eine.",neutral,666
"Danke, bis nachher.",neutral,666
"Wisst ihr, was Larry sagen würde? ""Ganz schön helle, diese Kelle.""",neutral,666
Wenn du deine Füße hochlegen willst...,disgust,1025
Wenn du deine Füße hochlegen willst...,anger,1025
Kannst du dich nicht beeilen?,sadness,1025
"Hast du nicht mitgekriegt, dass Janines Freundinnen Tänzerinnen sind?",surprise,1025
"Doch, aber sag's noch mal, es war so romantisch.",neutral,1025
Du rührst so langsam. Das geht sicher schneller.,anger,1025
Ich will keinen Fehler machen.,anger,1025
Ich will keinen Fehler machen.,anger,1025
"Wenn ich es verderbe,",fear,1025
Ich werde das Trifle machen und du wirst es nachher essen.,neutral,1025
"Ja, sehr gern.",joy,1025
"Wenn du es nicht sagst, tue ich es.  lst gut. Bitte sehr.",anger,1025
"Ross, ich muss dir was sagen.  Ja, äh...",neutral,1025
Hat das Zeit? Ich muss mit meinen Eltern sprechen.,neutral,1025
"Es wäre am besten, wenn wir das nie wieder tun.",neutral,771
Das würde die eine Nacht zu etwas Besonderem machen.,neutral,771
"Ich könnte zum Waschraum marschieren, und du kommst nach.",neutral,771
Kann ich dich was fragen?,neutral,771
"Felicity und ich sahen uns Mein Riese an. Weißt du, was ich dachte?",neutral,771
Nein.,neutral,771
Aber gegen diesen Mann bin ich doch nur ein Zwerg.,neutral,771
"Ich meine, ich werde ganz bestimmt nicht mehr wachsen, oder?",neutral,771
Du warst bestimmt eine halbe Stunde auf der Toilette.,surprise,771
Ja. Das ist wahr.,anger,771
"Das war der Tafelspitz, was?",neutral,771
Hallo.,surprise,515
Hallo.,neutral,515
Er ist wahnsinnig charmant.,neutral,515
"aber wie soll ich ihn unsympathisch finden, wenn ihr ein Verhältnis habt?",disgust,515
"Also schön. Joey, wo ist die Götterspeise?",neutral,515
"Du hast Chandler doch befohlen, sie den Gästen anzubieten.",neutral,515
"Er sagte, ihr werdet ihm alle sehr fehlen.",sadness,491
Du hast sicher einen harten Tag hinter dir.,sadness,491
"<i>Wie sie drauflos schreibt,</i> <i>liebt sie mich etwa mehr als ich sie!</i>",sadness,968
"{\an}Ok, wie findet ihr das?",neutral,968
{\an} Gefällt's euch wirklich?  Ich kann's überhaupt nicht fassen!,surprise,968
{\an}Wie hast du das hinbekommen?,surprise,968
{\an}Ich habe ihres geklaut und tauschte die Namen aus.,neutral,968
"{\an} Nein, das kannst du nicht tun!  Wenn er der Erste ist, schon!",joy,968
"{\an} Nein, das kannst du nicht tun!  Wenn er der Erste ist, schon!",neutral,968
"Du hast einen Stripper engagiert? Also, das finde ich komisch.",anger,468
"Ja, und verzeihen Sie uns bitte. Wir könnten uns nicht schlechter fühlen.",joy,468
Versuchen Sie's einfach.,joy,468
"Ist doch fein. Eine Person weniger, mit der wir rumquatschen müssen.",joy,468
"{\an}Ich halte es eher für möglich, dass ihr Flügel wachsen,",sadness,228
"Wir müssen besprechen, welche Kanne für den koffeinfreien Kaffee ist.",neutral,228
Wenn wir einfach auf die Griffe achten?  Gute Idee.,neutral,228
"Das reicht. Gunther, ich bin eine miserable Kellnerin.",neutral,228
"Das reicht. Gunther, ich bin eine miserable Kellnerin.",anger,228
"Weißt du, warum? Weil mich das hier nicht interessiert.",neutral,228
"Es ist mir egal, welche Kanne wir für welchen Kaffee benutzen.",anger,228
"Es ist mir egal, welche Kanne wir für welchen Kaffee benutzen.",neutral,228
Ich werde euch alle hier verlassen.  Was?,sadness,228
Was?,surprise,228
"Ich wüsste nicht, wozu wir uns unterhalten sollten,",anger,228
"Ich verspreche dir, keine Gitarre anzurühren, bis du es erlaubst.",neutral,228
Bin ich denn schon so weit?  Klar.,surprise,228
Wow. Cool.,joy,228
War der Akkord wenigstens richtig...  Nein.,neutral,228
Gut.,anger,380
"Ja, natürlich.",neutral,380
"{\an}Lieber nicht, das ist vielleicht keine gute Idee.",joy,117
"{\an}Ich werde dich auch nicht sexuell belästigen, das verspreche ich.",neutral,117
Ich finde es noch zu früh dafür.,joy,117
Wieso? Ich habe seit Stunden nichts mehr gegessen.,neutral,117
"Meine Damen, das war's dann für heute.",neutral,117
Das ist ein toller Kurs.  Danke.,joy,117
Ich habe Sie beobachtet.,neutral,117
als Sie der Frau ein Bein stellten und Sie auf den Boden gedrückt wurden?,fear,117
"Sie würde versuchen, sich einen Schlüssel zu nehmen und...",neutral,117
"Nein, meine Frage war, was Sie dann tun würden.",anger,117
"Ich, der Angreifér?  Ja, genau.",surprise,117
Weil ich nach London fliege.,neutral,936
Was? Du willst nach London?,surprise,936
"Rachel, du kannst nicht nach London, Ross liebt Emily.",neutral,936
"denn nur wenn er alle Informationen hat, kann er eine Entscheidung treffen.",fear,936
"Denkst du, das sagt er?  Nein, weil er die britische Tussi liebt.",sadness,936
Du wirst nur alle durcheinander bringen und die Hochzeit ruinieren.,sadness,936
"Nein, vorbei ist es erst,  ""Ja, ich will.""",anger,936
Ich wurde abgeleckt!  Whoa! Dann lebt Willie also noch!,surprise,278
Ich wurde abgeleckt!  Whoa! Dann lebt Willie also noch!,disgust,278
"Was macht ihr?  Meine Mom will Fotos,",joy,278
"Was macht ihr?  Meine Mom will Fotos,",neutral,278
"Uh, doch, hier sind Fotos.",surprise,278
"Von dir, und neben dir steht ein Kerl, der so aussieht...",neutral,278
"Oh, Gott. Das ist der Kerl, mit dem du an der Freiheitsstatue warst.",surprise,278
Ich sehe auf Fotos immer dämlich aus.,sadness,278
Hier ist ein gutes.,joy,278
Wieso geht ihr denn nicht zu einem Fotografen?,neutral,278
Super Idee. Und vielleicht hat der so eine Windmaschine.,joy,278
Ja. Und daneben sieht Chandler dann sicher nicht so dämlich aus.,neutral,278
Na? Hast du Lust?  Ich möchte dich warnen.,neutral,278
Na? Hast du Lust?  Ich möchte dich warnen.,neutral,278
Ha!,neutral,278
Das Schlagzeug gefällt euch beiden.,joy,278
"Na, das ist ja super!",joy,278
Wir haben schon einen Song gelernt.,neutral,278
Tequila!,joy,278
Das ist ja witzig.,joy,278
"Ah. Wir müssen früh raus, um unsere Maschine zu kriegen.",neutral,857
Ist schon in Ordnung.,neutral,857
Aber wir werden gern bei dir bleiben.,neutral,857
"Oh. Hallo, hier ist Mark.",neutral,35
Pressen! Pressen!  Wir sind da! Wir sind da!,neutral,35
"Carol, Sie müssen weiterpressen.",neutral,35
Du warst einfach großartig!,joy,35
"{\an}Ich kann's nicht fassen, ich fahre Fahrrad!",surprise,35
"{\an}Ich kann's nicht fassen, ich fahre Fahrrad!",joy,35
"{\an}Du solltest nicht mir danken, sondern dir.",joy,35
Du lässt dich hier massieren? Wieso habe ich dich nie massieren dürfen?,fear,184
Du lässt dich hier massieren? Wieso habe ich dich nie massieren dürfen?,sadness,184
"Ihr glaubt nicht, was ich heute tun musste.",joy,184
"Du musst mal lernen, deinem Mann auch mal ein paar Dinge zu überlassen.",sadness,184
"<i>Hi, Jan Rogers hier.</i> <i>Ich freu mich auf deine Party.</i>",joy,184
<i>Ich hab die Adresse vergessen. Rufst du</i> <i>mich an? Danke. Bis heute Abend.</i>,neutral,184
Hey!  Hey!,joy,184
Was ist los?,joy,184
"Arbeit geht vor.  Oh ja, ja.",neutral,184
"<i>Hi, Jan Rogers hier.</i> <i>Ich freu mich auf deine Party.</i>",joy,184
Ja.,neutral,184
Ja.,neutral,184
Und das Jahr davor war es die Nachtführung durch die Knopffabrik.,anger,184
Die hast du ja wirklich schnell gefunden.,surprise,184
"Oh, na gut.  Ich meine .",neutral,184
"Du spinnst. Die Laute, die ich mache, haben nichts mit Sex zu tun.",anger,184
"Du spinnst. Die Laute, die ich mache, haben nichts mit Sex zu tun.",surprise,184
Was glotzen Sie denn so?,anger,184
Wir werden es einfach wieder versuchen. Und dann arbeiten wir dran.,neutral,184
Hast du zu manchen Leuten von der Highschool Kontakt?,neutral,1032
"Tja, zu Rachel...",neutral,1032
"Ja, ich treffe mich noch mit Simens und Zana. Und Spindler, Levine, Kelly.",neutral,1032
Sind das schon alle?,neutral,1032
"Ah, du weißt doch, nach der Highschool verliert man sich aus den Augen.",joy,1032
"Ach, und wie geht's Rich? Wir haben ihm Pumps verpasst.",surprise,1032
"Ach, und wie geht's Rich? Wir haben ihm Pumps verpasst.",neutral,1032
Ist er nicht Architekt geworden?,neutral,1032
Ist er nicht Architekt geworden?,neutral,1032
